MPN,Manufacturer,Description,Subcategory,Stock,Unit Price,Package,Mounting Type,Status,Datasheet URL,Product URL,Access Time,Clock Frequency,DigiKey Programmable,Grade,Memory Format,Memory Interface,Memory Organization,Memory Size,Memory Type,Operating Temperature,Qualification,Series,Technology,Voltage - Supply,"Write Cycle Time - Word, Page"
CY62148ELL-45ZSXI,Infineon Technologies,IC SRAM 4MBIT PARALLEL 32TSOP II,memory,3161,7.19,"32-SOIC (0.400"", 10.16mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY62148E_MoBL_4-Mbit_(512_K_8)_Static_RAM-DataSheet-v20_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ebeea5a32e0&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/CY62148ELL-45ZSXI/1106954,45 ns,,Not Verified,,SRAM,Parallel,512K x 8,4Mbit,Volatile,-40°C ~ 85°C (TA),,MOBL™,SRAM - Asynchronous,4.5V ~ 5.5V,45ns
CY62148ELL-45ZSXIT,Infineon Technologies,IC SRAM 4MBIT PARALLEL 32TSOP II,memory,1887,7.19,"32-SOIC (0.400"", 10.16mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY62148E_MoBL_4-Mbit_(512_K_8)_Static_RAM-DataSheet-v20_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ebeea5a32e0&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/CY62148ELL-45ZSXIT/1205255,45 ns,,Not Verified,,SRAM,Parallel,512K x 8,4Mbit,Volatile,-40°C ~ 85°C (TA),,MOBL™,SRAM - Asynchronous,4.5V ~ 5.5V,45ns
CY62148ELL-55SXIT,Infineon Technologies,IC SRAM 4MBIT PARALLEL 32SOIC,memory,1151,6.87,"32-SOIC (0.445"", 11.30mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY62148E_MoBL_4-Mbit_(512_K_8)_Static_RAM-DataSheet-v20_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ebeea5a32e0&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/CY62148ELL-55SXIT/1839154,55 ns,,Not Verified,,SRAM,Parallel,512K x 8,4Mbit,Volatile,-40°C ~ 85°C (TA),,MOBL™,SRAM - Asynchronous,4.5V ~ 5.5V,55ns
CY62148EV30LL-55SXI,Infineon Technologies,IC SRAM 4MBIT PARALLEL 32SOIC,memory,457,5.95,"32-SOIC (0.445"", 11.30mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY62148EV30_MOBL_4_MBIT_(512K_X_8)_STATIC_RAM-DataSheet-v01_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ebeb904328d,https://www.digikey.com/en/products/detail/infineon-technologies/CY62148EV30LL-55SXI/1839157,55 ns,,Not Verified,,SRAM,Parallel,512K x 8,4Mbit,Volatile,-40°C ~ 85°C (TA),,MOBL™,SRAM - Asynchronous,2.2V ~ 3.6V,55ns
CY62158ELL-45ZSXI,Infineon Technologies,IC SRAM 8MBIT PARALLEL 44TSOP II,memory,250,11.81,"44-TSOP (0.400"", 10.16mm Width)",Surface Mount,Not For New Designs,,https://www.digikey.com/en/products/detail/infineon-technologies/CY62158ELL-45ZSXI/1839181,45 ns,,Not Verified,,SRAM,Parallel,1M x 8,8Mbit,Volatile,-40°C ~ 85°C (TA),,MOBL™,SRAM - Asynchronous,4.5V ~ 5.5V,45ns
CY62158ELL-45ZSXIT,Infineon Technologies,IC SRAM 8MBIT PARALLEL 44TSOP II,memory,561,11.81,"44-TSOP (0.400"", 10.16mm Width)",Surface Mount,Not For New Designs,,https://www.digikey.com/en/products/detail/infineon-technologies/CY62158ELL-45ZSXIT/1839182,45 ns,,Not Verified,,SRAM,Parallel,1M x 8,8Mbit,Volatile,-40°C ~ 85°C (TA),,MOBL™,SRAM - Asynchronous,4.5V ~ 5.5V,45ns
CY62167DV30LL-55ZXI,Infineon Technologies,IC SRAM 16MBIT PARALLEL 48TSOP I,memory,1577,18.05,"48-TFSOP (0.724"", 18.40mm Width)",Surface Mount,Active,,https://www.digikey.com/en/products/detail/infineon-technologies/CY62167DV30LL-55ZXI/1154943,55 ns,,Not Verified,,SRAM,Parallel,1M x 16,16Mbit,Volatile,-40°C ~ 85°C (TA),,MOBL™,SRAM - Asynchronous,2.2V ~ 3.6V,55ns
CY62167DV30LL-55ZXIT,Infineon Technologies,IC SRAM 16MBIT PARALLEL 48TSOP I,memory,284,18.05,"48-TFSOP (0.724"", 18.40mm Width)",Surface Mount,Active,,https://www.digikey.com/en/products/detail/infineon-technologies/CY62167DV30LL-55ZXIT/1205273,55 ns,,Not Verified,,SRAM,Parallel,1M x 16,16Mbit,Volatile,-40°C ~ 85°C (TA),,MOBL™,SRAM - Asynchronous,2.2V ~ 3.6V,55ns
CY62167EV18LL-55BVXI,Infineon Technologies,IC SRAM 16MBIT PARALLEL 48VFBGA,memory,618,19.46,48-VFBGA,Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY62167EV18_MoBL_16-Mbit_(1_M_16)_Static_RAM-DataSheet-v16_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ebe53a531d2&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/CY62167EV18LL-55BVXI/1644406,55 ns,,Not Verified,,SRAM,Parallel,1M x 16,16Mbit,Volatile,-40°C ~ 85°C (TA),,MOBL™,SRAM - Asynchronous,1.65V ~ 2.25V,55ns
CY62167EV30LL-45BVXI,Infineon Technologies,IC SRAM 16MBIT PARALLEL 48VFBGA,memory,6087,18.29,48-VFBGA,Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY62167EV30_MoBL_16-Mbit_(1M_x_16_2M_x_8)_Static_RAM-DataSheet-v18_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ebe4ea831c9&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/CY62167EV30LL-45BVXI/1644408,45 ns,,Not Verified,,SRAM,Parallel,"2M x 8, 1M x 16",16Mbit,Volatile,-40°C ~ 85°C (TA),,MOBL™,SRAM - Asynchronous,2.2V ~ 3.6V,45ns
CY62167EV30LL-45ZXA,Infineon Technologies,IC SRAM 16MBIT PARALLEL 48TSOP I,memory,167,20.26,"48-TFSOP (0.724"", 18.40mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY62167EV30_MoBL_16-Mbit_(1M_x_16_2M_x_8)_Static_RAM-DataSheet-v18_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ebe4ea831c9&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/CY62167EV30LL-45ZXA/2170972,45 ns,,Not Verified,,SRAM,Parallel,"2M x 8, 1M x 16",16Mbit,Volatile,-40°C ~ 85°C (TA),,MOBL™,SRAM - Asynchronous,2.2V ~ 3.6V,45ns
CY62167EV30LL-45ZXI,Infineon Technologies,IC SRAM 16MBIT PARALLEL 48TSOP I,memory,960,18.29,"48-TFSOP (0.724"", 18.40mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY62167EV30_MoBL_16-Mbit_(1M_x_16_2M_x_8)_Static_RAM-DataSheet-v18_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ebe4ea831c9&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/CY62167EV30LL-45ZXI/1644410,45 ns,,Not Verified,,SRAM,Parallel,"2M x 8, 1M x 16",16Mbit,Volatile,-40°C ~ 85°C (TA),,MOBL™,SRAM - Asynchronous,2.2V ~ 3.6V,45ns
CY62167EV30LL-45ZXIT,Infineon Technologies,IC SRAM 16MBIT PARALLEL 48TSOP I,memory,4000,18.29,"48-TFSOP (0.724"", 18.40mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY62167EV30_MoBL_16-Mbit_(1M_x_16_2M_x_8)_Static_RAM-DataSheet-v18_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ebe4ea831c9&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/CY62167EV30LL-45ZXIT/1644411,45 ns,,Not Verified,,SRAM,Parallel,"2M x 8, 1M x 16",16Mbit,Volatile,-40°C ~ 85°C (TA),,MOBL™,SRAM - Asynchronous,2.2V ~ 3.6V,45ns
CY62168EV30LL-45BVXI,Infineon Technologies,IC SRAM 16MBIT PARALLEL 48VFBGA,memory,557,17.93,48-VFBGA,Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY62168EV30_MOBL_16_MBIT_(2M_x_8)_STATIC_RAM-DataSheet-v12_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ebedce432c8,https://www.digikey.com/en/products/detail/infineon-technologies/CY62168EV30LL-45BVXI/1644412,45 ns,,Not Verified,,SRAM,Parallel,"2M x 8, 1M x 16",16Mbit,Volatile,-40°C ~ 85°C (TA),,MOBL™,SRAM - Asynchronous,2.2V ~ 3.6V,45ns
CY62187EV30LL-55BAXI,Infineon Technologies,IC SRAM 64MBIT PARALLEL 48FBGA,memory,749,104.86,48-LFBGA,Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY62187EV30_MoBL_64-Mbit_(4M_x_16)_Static_RAM-DataSheet-v15_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ebef92d32fb&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/CY62187EV30LL-55BAXI/2188332,55 ns,,Not Verified,,SRAM,Parallel,4M x 16,64Mbit,Volatile,-40°C ~ 85°C (TA),,MOBL™,SRAM - Asynchronous,2.2V ~ 3.7V,55ns
CY7C1041G-10VXI,Infineon Technologies,IC SRAM 4MBIT PARALLEL 44SOJ,memory,510,7.09,"44-BSOJ (0.400"", 10.16mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY7C1041G_CY7C1041GE_4-Mbit_(256K_words_16_bit)_Static_RAM_with_Error-Correcting_Code_(ECC)-DataSheet-v15_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ece32d648bc&utm_source=cypress&utm_medium=referral&utm_campaign=202110_g,https://www.digikey.com/en/products/detail/infineon-technologies/CY7C1041G-10VXI/5247546,10 ns,,Not Verified,,SRAM,Parallel,256K x 16,4Mbit,Volatile,-40°C ~ 85°C (TA),,,SRAM - Asynchronous,4.5V ~ 5.5V,10ns
CY7C1041G30-10BAJXE,Infineon Technologies,IC SRAM 4MBIT PARALLEL 48FBGA,memory,865,15.21,48-TFBGA,Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY7C1041G_AUTOMOTIVE_4-MBIT_(256K_WORDS_X_16_BIT)_STATIC_RAM_WITH_ERROR_CORRECTING_CODE_(ECC)-DataSheet-v11_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ed752145879&utm_source=cypress&utm_medium=referral&utm_campaign=202110,https://www.digikey.com/en/products/detail/infineon-technologies/CY7C1041G30-10BAJXE/5825505,10 ns,,Not Verified,,SRAM,Parallel,256K x 16,4Mbit,Volatile,-40°C ~ 125°C (TA),,,SRAM - Asynchronous,2.2V ~ 3.6V,10ns
CY7C1041G30-10BVXIT,Infineon Technologies,IC SRAM 4MBIT PARALLEL 48VFBGA,memory,210,6.97,48-VFBGA,Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY7C1041G_CY7C1041GE_4-Mbit_(256K_words_16_bit)_Static_RAM_with_Error-Correcting_Code_(ECC)-DataSheet-v15_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ece32d648bc&utm_source=cypress&utm_medium=referral&utm_campaign=202110_g,https://www.digikey.com/en/products/detail/infineon-technologies/CY7C1041G30-10BVXIT/6005709,10 ns,,Not Verified,,SRAM,Parallel,256K x 16,4Mbit,Volatile,-40°C ~ 85°C (TA),,,SRAM - Asynchronous,2.2V ~ 3.6V,10ns
CY7C1041G30-10VXIT,Infineon Technologies,IC SRAM 4MBIT PARALLEL 44SOJ,memory,500,6.97,"44-BSOJ (0.400"", 10.16mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY7C1041G_CY7C1041GE_4-Mbit_(256K_words_16_bit)_Static_RAM_with_Error-Correcting_Code_(ECC)-DataSheet-v15_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ece32d648bc&utm_source=cypress&utm_medium=referral&utm_campaign=202110_g,https://www.digikey.com/en/products/detail/infineon-technologies/CY7C1041G30-10VXIT/6005733,10 ns,,Not Verified,,SRAM,Parallel,256K x 16,4Mbit,Volatile,-40°C ~ 85°C (TA),,,SRAM - Asynchronous,2.2V ~ 3.6V,10ns
CY7C1041GN-10ZSXIT,Infineon Technologies,IC SRAM 4MBIT PARALLEL 44TSOP II,memory,4174,6.19,"44-TSOP (0.400"", 10.16mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY7C1041GN_4-Mbit_(256K_words_16_bit)_Static_RAM-DataSheet-v05_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ed82ae859a5&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/CY7C1041GN-10ZSXIT/6005711,10 ns,,Not Verified,,SRAM,Parallel,256K x 16,4Mbit,Volatile,-40°C ~ 85°C (TA),,,SRAM - Asynchronous,4.5V ~ 5.5V,10ns
CY7C1041GN30-10BVJXIT,Infineon Technologies,IC SRAM 4MBIT PARALLEL 48VFBGA,memory,417,6.51,48-VFBGA,Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY7C1041GN_4-Mbit_(256K_words_16_bit)_Static_RAM-DataSheet-v05_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ed82ae859a5&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/CY7C1041GN30-10BVJXIT/6005712,10 ns,,Not Verified,,SRAM,Parallel,256K x 16,4Mbit,Volatile,-40°C ~ 85°C (TA),,,SRAM - Asynchronous,2.2V ~ 3.6V,10ns
CY7C1041GN30-10BVXI,Infineon Technologies,IC SRAM 4MBIT PARALLEL 48VFBGA,memory,3913,6.97,48-VFBGA,Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY7C1041GN_4-Mbit_(256K_words_16_bit)_Static_RAM-DataSheet-v05_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ed82ae859a5&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/CY7C1041GN30-10BVXI/6005648,10 ns,,Not Verified,,SRAM,Parallel,256K x 16,4Mbit,Volatile,-40°C ~ 85°C (TA),,,SRAM - Asynchronous,2.2V ~ 3.6V,10ns
CY7C1041GN30-10ZSXI,Infineon Technologies,IC SRAM 4MBIT PARALLEL 44TSOP II,memory,1845,6.97,"44-TSOP (0.400"", 10.16mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY7C1041GN_4-Mbit_(256K_words_16_bit)_Static_RAM-DataSheet-v05_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ed82ae859a5&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/CY7C1041GN30-10ZSXI/6005649,10 ns,,Not Verified,,SRAM,Parallel,256K x 16,4Mbit,Volatile,-40°C ~ 85°C (TA),,,SRAM - Asynchronous,2.2V ~ 3.6V,10ns
CY7C1041GN30-10ZSXIT,Infineon Technologies,IC SRAM 4MBIT PARALLEL 44TSOP II,memory,1652,6.97,"44-TSOP (0.400"", 10.16mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY7C1041GN_4-Mbit_(256K_words_16_bit)_Static_RAM-DataSheet-v05_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ed82ae859a5&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/CY7C1041GN30-10ZSXIT/6005714,10 ns,,Not Verified,,SRAM,Parallel,256K x 16,4Mbit,Volatile,-40°C ~ 85°C (TA),,,SRAM - Asynchronous,2.2V ~ 3.6V,10ns
CY7C1049G-10VXI,Infineon Technologies,IC SRAM 4MBIT PARALLEL 36SOJ,memory,1313,7.09,"36-BSOJ (0.400"", 10.16mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY7C1049G_and_CY7C1049GE_are_high-performance_CMOS_fast_static_RAM_devices_with_embedded_ECC-DataSheet-v07_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ed7e2c15966&utm_source=cypress&utm_medium=referral&utm_campaign=202110_,https://www.digikey.com/en/products/detail/infineon-technologies/CY7C1049G-10VXI/5247556,10 ns,,Not Verified,,SRAM,Parallel,512K x 8,4Mbit,Volatile,-40°C ~ 85°C (TA),,,SRAM - Asynchronous,4.5V ~ 5.5V,10ns
CY7C1049GN-10VXI,Infineon Technologies,IC SRAM 4MBIT PARALLEL 36SOJ,memory,583,5.72,"36-BSOJ (0.400"", 10.16mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY7C1049GN_4-Mbit_(512K_words_8_bit)_Static_RAM-DataSheet-v04_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ed849f059c3&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/CY7C1049GN-10VXI/6005747,10 ns,,Not Verified,,SRAM,Parallel,512K x 8,4Mbit,Volatile,-40°C ~ 85°C (TA),,,SRAM - Asynchronous,4.5V ~ 5.5V,10ns
CY7C1049GN-10VXIT,Infineon Technologies,IC SRAM 4MBIT PARALLEL 36SOJ,memory,2490,5.72,"36-BSOJ (0.400"", 10.16mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY7C1049GN_4-Mbit_(512K_words_8_bit)_Static_RAM-DataSheet-v04_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ed849f059c3&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/CY7C1049GN-10VXIT/6005716,10 ns,,Not Verified,,SRAM,Parallel,512K x 8,4Mbit,Volatile,-40°C ~ 85°C (TA),,,SRAM - Asynchronous,4.5V ~ 5.5V,10ns
CY7C1049GN30-10VXIT,Infineon Technologies,IC SRAM 4MBIT PARALLEL 36SOJ,memory,921,6.59,"36-BSOJ (0.400"", 10.16mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY7C1049GN_4-Mbit_(512K_words_8_bit)_Static_RAM-DataSheet-v04_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ed849f059c3&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/CY7C1049GN30-10VXIT/6005736,10 ns,,Not Verified,,SRAM,Parallel,512K x 8,4Mbit,Volatile,-40°C ~ 85°C (TA),,,SRAM - Asynchronous,2.2V ~ 3.6V,10ns
CY7C1049GN30-10ZSXI,Infineon Technologies,IC SRAM 4MBIT PARALLEL 44TSOP II,memory,810,6.59,"44-TSOP (0.400"", 10.16mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY7C1049GN_4-Mbit_(512K_words_8_bit)_Static_RAM-DataSheet-v04_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ed849f059c3&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/CY7C1049GN30-10ZSXI/6005650,10 ns,,Not Verified,,SRAM,Parallel,512K x 8,4Mbit,Volatile,-40°C ~ 85°C (TA),,,SRAM - Asynchronous,2.2V ~ 3.6V,10ns
CY7C1049GN30-10ZSXIT,Infineon Technologies,IC SRAM 4MBIT PARALLEL 44TSOP II,memory,2710,6.59,"44-TSOP (0.400"", 10.16mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-CY7C1049GN_4-Mbit_(512K_words_8_bit)_Static_RAM-DataSheet-v04_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ed849f059c3&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/CY7C1049GN30-10ZSXIT/6005737,10 ns,,Not Verified,,SRAM,Parallel,512K x 8,4Mbit,Volatile,-40°C ~ 85°C (TA),,,SRAM - Asynchronous,2.2V ~ 3.6V,10ns
CY7C1061G30-10ZSXI,Infineon Technologies,IC SRAM 16MBIT PAR 54TSOP II,memory,2358,71.78,"54-TSOP (0.400"", 10.16mm Width)",Surface Mount,Active,https://www.infineon.com/assets/row/public/documents/10/49/infineon-cy7c1061g-cy7c1061ge-16-mbit-1m-words-x-16-bit-static-ram-with-error-correcting-code-ecc-datasheet-en.pdf?fileId=8ac78c8c7d0d8da4017d0ec387e33888&utm_source=cypress&utm_medium=referral&utm_campaign=202110_,https://www.digikey.com/en/products/detail/infineon-technologies/CY7C1061G30-10ZSXI/5402834,10 ns,,Not Verified,,SRAM,Parallel,1M x 16,16Mbit,Volatile,-40°C ~ 85°C (TA),,,SRAM - Asynchronous,2.2V ~ 3.6V,10ns
DS1225AB-150+,Analog Devices Inc./Maxim Integrated,IC NVSRAM 64KBIT PARALLEL 28EDIP,memory,255,32.05,"28-DIP Module (0.600"", 15.24mm)",Through Hole,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/DS1225AB-DS1225AD.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/DS1225AB-150/1130305,150 ns,,Not Verified,,NVSRAM,Parallel,8K x 8,64Kbit,Non-Volatile,0°C ~ 70°C (TA),,,NVSRAM (Non-Volatile SRAM),4.75V ~ 5.25V,150ns
DS1225AB-85+,Analog Devices Inc./Maxim Integrated,IC NVSRAM 64KBIT PARALLEL 28EDIP,memory,918,31.73,"28-DIP Module (0.600"", 15.24mm)",Through Hole,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/DS1225AB-DS1225AD.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/DS1225AB-85/1130307,85 ns,,Not Verified,,NVSRAM,Parallel,8K x 8,64Kbit,Non-Volatile,0°C ~ 70°C (TA),,,NVSRAM (Non-Volatile SRAM),4.75V ~ 5.25V,85ns
DS1225AD-150+,Analog Devices Inc./Maxim Integrated,IC NVSRAM 64KBIT PARALLEL 28EDIP,memory,118,33.0,"28-DIP Module (0.600"", 15.24mm)",Through Hole,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/DS1225AB-DS1225AD.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/DS1225AD-150/1087317,150 ns,,Not Verified,,NVSRAM,Parallel,8K x 8,64Kbit,Non-Volatile,0°C ~ 70°C (TA),,,NVSRAM (Non-Volatile SRAM),4.5V ~ 5.5V,150ns
DS1230AB-100+,Analog Devices Inc./Maxim Integrated,IC NVSRAM 256KBIT PAR 28EDIP,memory,1171,42.16,"28-DIP Module (0.600"", 15.24mm)",Through Hole,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/DS1230AB-DS1230Y.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/DS1230AB-100/1196789,100 ns,,Not Verified,,NVSRAM,Parallel,32K x 8,256Kbit,Non-Volatile,0°C ~ 70°C (TA),,,NVSRAM (Non-Volatile SRAM),4.75V ~ 5.25V,100ns
DS1230AB-70+,Analog Devices Inc./Maxim Integrated,IC NVSRAM 256KBIT PAR 28EDIP,memory,164,53.14,"28-DIP Module (0.600"", 15.24mm)",Through Hole,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/DS1230AB-DS1230Y.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/DS1230AB-70/1130311,70 ns,,Not Verified,,NVSRAM,Parallel,32K x 8,256Kbit,Non-Volatile,0°C ~ 70°C (TA),,,NVSRAM (Non-Volatile SRAM),4.75V ~ 5.25V,70ns
DS1230Y-100+,Analog Devices Inc./Maxim Integrated,IC NVSRAM 256KBIT PAR 28EDIP,memory,173,43.83,"28-DIP Module (0.600"", 15.24mm)",Through Hole,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/DS1230AB-DS1230Y.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/DS1230Y-100/1087324,100 ns,,Not Verified,,NVSRAM,Parallel,32K x 8,256Kbit,Non-Volatile,0°C ~ 70°C (TA),,,NVSRAM (Non-Volatile SRAM),4.5V ~ 5.5V,100ns
DS1230Y-150+,Analog Devices Inc./Maxim Integrated,IC NVSRAM 256KBIT PAR 28EDIP,memory,294,45.76,"28-DIP Module (0.600"", 15.24mm)",Through Hole,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/DS1230AB-DS1230Y.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/DS1230Y-150/1087325,150 ns,,Verified,,NVSRAM,Parallel,32K x 8,256Kbit,Non-Volatile,0°C ~ 70°C (TA),,,NVSRAM (Non-Volatile SRAM),4.5V ~ 5.5V,150ns
DS1230Y-70+,Analog Devices Inc./Maxim Integrated,IC NVSRAM 256KBIT PAR 28EDIP,memory,215,43.74,"28-DIP Module (0.600"", 15.24mm)",Through Hole,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/DS1230AB-DS1230Y.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/DS1230Y-70/1087318,70 ns,,Not Verified,,NVSRAM,Parallel,32K x 8,256Kbit,Non-Volatile,0°C ~ 70°C (TA),,,NVSRAM (Non-Volatile SRAM),4.5V ~ 5.5V,70ns
DS1230Y-70IND+,Analog Devices Inc./Maxim Integrated,IC NVSRAM 256KBIT PAR 28EDIP,memory,278,43.97,"28-DIP Module (0.600"", 15.24mm)",Through Hole,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/DS1230AB-DS1230Y.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/DS1230Y-70IND/1087559,70 ns,,Not Verified,,NVSRAM,Parallel,32K x 8,256Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,NVSRAM (Non-Volatile SRAM),4.5V ~ 5.5V,70ns
DS1245AB-70+,Analog Devices Inc./Maxim Integrated,IC NVSRAM 1MBIT PARALLEL 32EDIP,memory,130,69.52,"32-DIP Module (0.600"", 15.24mm)",Through Hole,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/ds1245ab-ds1245y.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/DS1245AB-70/1196832,70 ns,,Not Verified,,NVSRAM,Parallel,128K x 8,1Mbit,Non-Volatile,0°C ~ 70°C (TA),,,NVSRAM (Non-Volatile SRAM),4.75V ~ 5.25V,70ns
